mergeCommitID,isConflicting,existsCommonSlice,totalCommonSlices,conflictingFilesNumber,conflictsNumber,numberOfCommitsArithAverage,numberOfCommitsGeoAverage,numberOfAuthorsArithAverage,numberOfAuthorsGeoAverage,delayIntegrationArithAverage,delayIntegrationGeoAverage,deltaIntegration,minimumLifeTimeArithAverage,minimumLifeTimeGeoAverage,numberOfChangedFilesArithAverage,numberOfChangedFilesGeoAverage,numberOfChangedLinesArithAverage,numberOfChangedLinesGeoAverage,contributionConclusionDelay,existsCommonPackages,totalCommonPackages
67aca21858cbc407260ce6742bb59ddd8bca5657,0,0,0,0,0,22.0,9.17,3.0,2.24,4.0,2.65,6,37.0,8.54,41.5,15.49,424.5,64.96,7,1,2
b5365e2d3453d06a94967a9579ab9c1718238a56,0,0,0,0,0,9.5,4.24,2.0,1.73,2.0,1.73,2,5.5,3.16,9.5,4.24,28.0,12.61,3,0,0
7da9e8876be9ef8dfd1a54c170d62d5dd8de16f1,0,1,1,0,0,16.5,7.87,3.5,2.45,1.0,1.0,0,127.0,107.89,26.0,17.75,267.0,98.92,0,1,4
8337739ab44af3c52b30f194fa06c09ba30a2dc2,1,1,3,4,7,42.5,20.0,4.5,2.83,48.0,9.75,94,60.5,33.32,71.5,34.73,7851.0,1023.5,95,1,33
fdf3fea58477ef6cbf4f647fbf4667026027d498,0,0,0,0,0,5.5,3.16,1.0,1.0,3.5,2.45,5,1.0,1.0,15.0,5.39,61.0,11.0,6,0,0
07c2818cc5d67f27623673b94a4759558d42d8ce,0,1,1,0,0,29.0,7.55,2.0,1.73,2.0,1.73,2,20.0,6.24,76.5,37.82,92.5,90.2,2,1,49
dd6d07ada181a5cd05af3e976b31f3f4ad157aea,0,0,0,0,0,4.0,3.87,1.5,1.41,1.0,1.0,0,18.5,10.1,4.5,4.47,9.5,9.38,0,0,0
c921eba52342f52038e5ac6f9a088dde24d10c9e,0,0,0,0,0,2.5,2.0,1.0,1.0,1.5,1.41,1,1.5,1.41,2.0,1.73,3.0,2.24,2,0,0
cd0d23d2606c35d783457f2a945f539382018285,0,0,0,0,0,78.0,38.21,6.0,4.47,11.0,4.58,20,88.5,60.6,91.0,18.97,1209.0,183.46,21,1,9
5526937698c6d45188ff273a3b18866da443c29c,1,1,2,1,2,50.5,34.9,3.0,2.24,1.0,1.0,0,133.0,81.63,116.0,42.33,27793.5,1054.2,0,1,6
0eab73d85bf29df0ee7d161d370e55ddea392350,0,0,0,0,0,2.5,2.0,1.5,1.41,1.0,1.0,0,1.0,1.0,1.5,1.41,2.5,2.0,0,0,0
1bb1f0990f6b9fb6b30383083aa592fd40c4c72e,1,1,4,1,5,14.5,14.28,2.0,2.0,5.0,4.0,6,8.5,7.21,41.5,36.08,216.5,206.35,6,1,11
8683277627f4cf60b4093c8b8e5276264af65845,0,0,0,0,0,6.0,5.2,2.0,1.73,1.0,1.0,0,2.5,2.0,5.5,5.48,3.0,2.24,0,0,0
85e1924085793ec4a19f8ebbb6453fde819ef85b,0,0,0,0,0,2.0,1.73,1.5,1.41,1.0,1.0,0,3.0,2.24,6.0,4.47,1.5,1.41,1,0,0
c7d2975039d209556c5dc37a424549a4e9bba25c,0,0,0,0,0,27.5,7.35,2.5,2.0,4.5,2.83,7,53.0,10.25,38.5,12.25,262.5,22.89,8,1,1
98a0b46bed65b6489923be7364bb9894901ae6fc,0,0,0,0,0,2.0,1.73,1.5,1.41,1.0,1.0,0,1.5,1.41,7.0,5.74,1.0,1.0,1,1,2
58e7118618b256f0a0cdff8750d5e6bb3c8ba8a8,0,0,0,0,0,1.0,1.0,1.0,1.0,5.0,3.0,8,1.0,1.0,1.0,1.0,2.0,1.73,9,0,0
f6794d170c820dffbc653c269bb031abc020ab45,0,1,1,0,0,7.5,3.74,1.5,1.41,1.0,1.0,0,3.5,2.45,13.5,8.49,392.0,196.83,1,1,1
5d36790182e1b9f8c624de06681698f43e243457,0,0,0,0,0,34.5,17.89,3.0,2.24,4.0,2.65,6,27.0,25.46,257.5,45.21,57612.0,1440.04,6,1,4
c1c288ffaa4c5cb6df026e3ba35c41085977d487,0,1,1,0,0,1.5,1.41,1.5,1.41,20.0,6.24,38,1.0,1.0,100.5,19.95,15.5,5.48,39,1,4
0820db52ffa51531ccd0166660d1a821ae08bba2,0,0,0,0,0,2.5,2.0,1.5,1.41,1.0,1.0,0,1.0,1.0,1.5,1.41,36.0,35.87,1,0,0
623a2579bbd7b09a027c9341c81edd0627c64df4,0,0,0,0,0,4.5,2.83,2.0,1.73,1.0,1.0,0,1.0,1.0,11.0,8.49,41.5,41.42,1,1,2
ff5e429d89d2ddfd3b7f6d3f1b79fc7e4ecc15ee,0,0,0,0,0,1.5,1.41,1.5,1.41,2.5,2.0,3,2.5,2.0,5.0,4.0,1.0,1.0,4,0,0
5a5ec9f749f23f109ec58512571ccd900f505251,0,0,0,0,0,11.5,6.48,3.0,2.83,1.0,1.0,0,65.0,11.36,3.5,2.45,16.5,16.49,0,1,1
3a79147b22f6a5574715d5469266fce17e16c0ba,0,0,0,0,0,4.5,2.83,2.0,1.73,1.0,1.0,0,18.5,6.0,17.0,5.74,91.5,19.03,0,0,0
e44902cba49edc3d9886b750ad8ba9ec94155588,0,0,0,0,0,9.0,4.12,3.5,2.45,20.5,6.32,39,20.5,6.32,7.0,3.61,29.0,7.55,40,0,0
2c371d9082d7e2baff95c10b2800f6ba465de555,0,0,0,0,0,14.5,10.0,5.0,3.0,2.0,1.73,2,235.5,120.22,40.5,36.52,1005.5,494.5,3,1,10
1ba8ede3731ffbadad23c5c8aae1da430cf76f06,0,0,0,0,0,6.5,4.69,2.5,2.0,1.0,1.0,0,30.0,7.68,25.5,7.07,61.5,56.83,0,0,0
5a7aefb5cdfdad87b2a0618520558e32027be902,0,1,2,0,0,1.5,1.41,1.5,1.41,3.0,2.24,4,3.0,2.24,11.5,9.49,4.0,3.87,5,1,5
6c6588869c0f9e86bc4ed9f39a8e30f6f4fc57c6,0,0,0,0,0,4.0,2.65,1.0,1.0,1.0,1.0,0,1.0,1.0,12.5,12.41,33.5,33.41,1,1,5
57c63b8dba7293d9d0be3bfecb715ed93ad60016,0,1,2,0,0,8.5,6.48,1.5,1.41,1.0,1.0,0,2.0,1.73,34.0,32.79,427.5,413.76,0,1,30
2613ce63e945cc453494e810d5718408bab08707,0,0,0,0,0,4.5,2.83,2.0,1.73,1.0,1.0,0,6.5,3.46,12.0,4.8,86.5,85.73,0,0,0
ded2d74c71595214e4ee0e63a664c0d4477b91fb,0,0,0,0,0,11.5,4.69,5.0,3.0,53.5,10.3,105,87.5,13.19,4.5,2.83,161.5,35.72,106,0,0
179dfa48613919c391037d514a9450838422f735,0,0,0,0,0,71.0,23.49,16.5,5.66,166.0,40.44,322,193.5,19.65,162.5,89.7,63442.0,2136.94,322,1,4
0c2da8c0ef4fafd9ae3ed5a2834b537f6fc3af5f,0,0,0,0,0,4.5,2.83,1.5,1.41,2.0,1.73,2,2.0,1.73,3.0,2.24,12.0,4.8,3,0,0
d11458a95a7c0746da49ca8a55c7517a4d770dd8,0,1,1,0,0,16.5,7.87,4.5,2.83,18.0,15.59,18,10.0,4.36,22.5,9.27,92.0,13.53,18,0,0
d046f915c7688f09e3c7c231beae480b51405b23,0,0,0,0,0,5.5,3.16,2.5,2.0,1.0,1.0,0,6.5,3.46,13.0,6.93,88.0,22.78,0,0,0
4b2e3c18bb8579f2bad18391efca4ab6a91b2db3,0,0,0,0,0,1.5,1.41,1.0,1.0,13.0,5.0,24,1.0,1.0,1.0,1.0,1.5,1.41,25,0,0
dcee61799f32506713986f01146f8f596700eca7,0,0,0,0,0,60.5,10.95,16.5,5.66,190.0,19.47,378,190.5,19.49,104.5,14.42,62945.0,5909.33,379,0,0
e845fe150c902f03da0b0d998898118726be3aa9,0,0,0,0,0,20.0,19.9,4.0,2.65,9.5,5.83,15,70.0,56.0,11.0,9.22,460.0,112.62,15,0,0
48016e86307a388986689423eedcfb1f63cba640,0,0,0,0,0,21.5,6.48,5.0,3.0,3.5,2.45,5,185.0,19.21,24.0,16.94,504.0,31.73,6,1,2
aa7570f472df5786361095cfe94a7b63d7ff3315,1,1,2,1,1,6.0,5.2,2.5,2.0,1.0,1.0,0,15.0,14.97,14.5,14.07,246.5,245.28,0,1,12
194319d7a78fea97e03655cf131bea58b348700b,0,0,0,0,0,9.0,4.12,3.0,2.24,1.0,1.0,0,92.0,13.53,72.0,11.96,16942.5,1516.43,0,0,0
3c5cad8beea587b979631ff872b29e7abdb14ddf,0,0,0,0,0,4.0,4.0,1.5,1.41,1.5,1.41,1,1.0,1.0,4.0,3.46,11.5,4.69,2,0,0
b3405e4a1b11de2bb6eb97b3bdccfe6eb23bf12e,0,0,0,0,0,4.5,3.74,2.5,2.0,6.0,3.32,10,219.5,29.56,9.5,9.17,707.0,706.72,10,1,1
4aaa2b273ff8e54a011b994776a594def8b15428,1,0,0,1,1,4.0,3.46,1.5,1.41,1.0,1.0,0,1.0,1.0,10.0,7.14,20.5,16.97,0,1,2
29d91631c2cbf653da25ac63ea6555bed12de69a,0,0,0,0,0,6.0,3.32,3.5,2.45,6.5,6.0,5,15.0,5.39,3.5,2.45,21.0,8.94,5,0,0
af04a3de6d2da4961282e63b02309fdc80bfacf9,0,0,0,0,0,2.0,2.0,1.5,1.41,1.0,1.0,0,19.0,6.08,3.5,2.45,6.5,3.46,1,0,0
4a7ce0fa67a3e92f09f8818c796154e250e61d83,0,0,0,0,0,5.0,4.0,1.5,1.41,3.0,2.24,4,3.5,2.45,11.0,9.22,229.5,47.64,5,0,0
c4699df82ab2be6cdbddb341ba92b3b0a2830987,0,1,1,0,0,2.0,1.73,1.0,1.0,2.0,1.73,2,1.0,1.0,24.0,17.89,584.0,165.7,3,1,2
3ca3a6d699471bdf0337b0965b7c9907411a5206,0,0,0,0,0,3.0,2.24,1.0,1.0,52.0,10.15,102,14.5,5.29,5.0,3.0,15.5,5.48,103,0,0
ef21bf973cd4139dd392f36c338bdb066d0be61e,0,0,0,0,0,4.0,4.0,1.5,1.41,1.0,1.0,0,26.5,7.21,6.5,6.32,76.0,43.95,1,0,0
b2bde89834efa023c57e9f7f5bfe114d28af8285,1,1,1,1,5,13.0,5.0,2.0,1.73,13.5,7.07,23,2.0,1.73,42.5,26.15,737.0,594.93,23,1,21
cf03ad3edbf2fa9ab1dbe3b0e62745ab0f46ada0,0,0,0,0,0,1.5,1.41,1.0,1.0,2.0,1.73,2,1.0,1.0,3.5,2.45,35.0,32.5,2,1,5
be11306a45534e301d9b5988ca3e384ec0d09c4b,0,0,0,0,0,2.5,2.45,1.5,1.41,27.5,7.35,53,2.0,1.73,31.5,18.49,177.5,66.68,54,0,0
ce1ffb83cf8b2902f0207aa0e8fbb4a09eeb8ff5,0,0,0,0,0,4.0,2.65,1.0,1.0,1.5,1.41,1,33.0,8.06,7.0,3.61,427.5,41.3,2,1,1
69fd955360ffab978ceb8c72cffddda3b79c081f,0,0,0,0,0,1.5,1.41,1.5,1.41,1.0,1.0,0,1.0,1.0,2.0,2.0,23.0,20.2,0,0,0
abc3631b1604f66dfb92c04577188070c91e0d4a,0,0,0,0,0,12.0,4.8,2.0,1.73,1.0,1.0,0,135.5,16.43,18.5,8.37,1431.0,130.9,0,1,4
1b114b6bae9854b71427e2a95843a75d7eea68e0,0,1,2,0,0,11.0,6.32,2.0,1.73,4.0,2.65,6,6.5,3.46,23.0,11.36,203.5,131.27,7,1,6
8f6af2be5512442ae49e6f0f5154a7a419b48fce,0,0,0,0,0,4.0,2.65,1.0,1.0,1.5,1.41,1,1.0,1.0,17.5,5.83,79.0,27.66,2,0,0
695394fe7190a8310adfb05a401e29f6dd76c2f5,0,1,1,0,0,4.0,3.46,1.5,1.41,1.0,1.0,0,1.0,1.0,7.0,6.32,95.5,23.75,0,1,1
fb1e19e510125cfe4251ff06df7a05eaad25093b,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,5.0,3.0,0,1,1
501d3d31767d3b80e9a01afea0cac6db75e0276a,0,0,0,0,0,2.5,2.0,1.5,1.41,1.0,1.0,0,1.0,1.0,7.5,5.1,147.0,38.01,0,0,0
32d89db8c6331ec14083db72d02d2c676ac18974,1,0,0,1,1,4.0,3.87,1.0,1.0,1.0,1.0,0,2.0,2.0,10.0,9.95,522.5,207.57,1,1,4
3311043e80b8c66a3b0673edbd6bbd5cb930bc52,0,0,0,0,0,3.5,3.46,1.5,1.41,1.0,1.0,0,1.0,1.0,23.0,14.32,108.0,100.32,0,1,3
7904db43ea45e42c9296c95bcc709f27d7ea285b,1,0,0,1,1,5.0,4.9,2.5,2.45,3.5,3.16,3,2.5,2.0,5.0,5.0,109.5,109.24,3,1,3
5a6aecad8578d218876d5b55ecf71f5c5baf7a3d,0,0,0,0,0,1.5,1.41,1.5,1.41,3.0,3.0,0,1.5,1.41,1.5,1.41,3.0,2.24,0,1,1
4c9012557e1831d26388165263840276a5f9ac5e,0,0,0,0,0,2.0,1.73,1.5,1.41,2.5,2.0,3,1.0,1.0,8.5,4.0,64.0,63.21,3,0,0
cbaa8676fc6c8137a80b26c5b7dc277d89b74b36,0,0,0,0,0,3.0,3.0,2.0,1.73,1.0,1.0,0,1.0,1.0,11.5,10.1,188.5,71.29,1,0,0
36ff25a95c6b5f2717814a6bedd41c88e42b3e0a,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,15.0,11.18,1,0,0
dd9b1fc6135bf233f8082d7bb20483d3195ae435,0,0,0,0,0,3.5,2.45,1.5,1.41,2.5,2.0,3,3.0,2.24,7.5,5.1,10.5,4.47,4,0,0
8bececfa58358558925ac4bf7bbeda5d83b8a496,0,0,0,0,0,7.0,4.9,1.0,1.0,1.0,1.0,0,43.0,9.22,23.5,23.24,12501.5,2265.56,0,0,0
153a6bdbe7b9ae62839ec162e72d0210b37b5a50,0,0,0,0,0,4.0,3.87,1.5,1.41,1.0,1.0,0,1.0,1.0,6.5,3.46,77.0,32.08,0,1,1
5b182ef38dde4222e6a9f9c88cf28f76243e37f5,0,0,0,0,0,1.5,1.41,1.5,1.41,3.0,3.0,0,1.5,1.41,2.5,2.0,6.0,3.32,0,1,1
1c01024733b5bcfaf29694e05b2e315626793595,0,0,0,0,0,2.5,2.0,1.0,1.0,1.0,1.0,0,3.5,2.45,1.0,1.0,4.5,2.83,0,0,0
da8c0e0e16ff35a88015bfbeb5869e1b0f89156c,0,0,0,0,0,5.0,4.58,1.5,1.41,1.5,1.41,1,1.0,1.0,4.5,2.83,15.0,5.39,2,0,0
6284811fec705984058c19ccb31a7841fb251775,0,0,0,0,0,4.5,4.24,2.0,1.73,1.0,1.0,0,6.0,3.32,6.0,5.92,114.5,108.19,1,0,0
d24f1034f4bbd4e02c21669e12a430795081a29c,0,0,0,0,0,4.0,3.87,1.5,1.41,1.0,1.0,0,2.5,2.0,12.5,10.0,16.5,5.66,0,0,0
e895d1f0d3d6b333eeaa3e82e58392b58d647c33,0,0,0,0,0,21.0,6.4,3.5,2.45,1.5,1.41,1,16.5,5.66,20.0,6.24,658.0,51.26,2,0,0
c623d28723ba1734cac23345ff3cdb3774aa8f51,0,0,0,0,0,5.0,3.0,1.0,1.0,12.0,4.8,22,23.0,6.71,8.5,6.48,402.0,56.57,23,0,0
a87605661bc78363ad7581cab6655e304bd0a33e,0,0,0,0,0,6.0,5.92,1.0,1.0,1.5,1.41,1,13.5,13.49,8.5,7.21,370.5,71.68,2,0,0
68b60a02863be9a525f9d6d3b2ad8b9464b9636a,1,1,5,3,6,36.0,32.25,2.0,1.73,3.0,2.24,4,157.5,151.66,192.0,92.95,5776.0,2414.78,5,1,70
c667305f259da957657ede8ff7a3d6d82b332c93,0,0,0,0,0,19.0,6.08,3.0,2.24,1.0,1.0,0,25.5,7.07,11.5,8.72,261.5,84.42,0,0,0
f4c762026d9737967fc0aca181b51d2124e81acf,0,0,0,0,0,4.5,4.24,1.5,1.41,1.0,1.0,0,98.0,13.96,6.5,3.46,59.5,23.87,0,0,0
76720094c1624087ca7811891d8125d17b57d447,0,0,0,0,0,4.0,3.46,1.5,1.41,1.0,1.0,0,9.0,4.12,23.5,13.11,73.5,12.08,0,0,0
29973a74ddeaa0a5f28d1677c9541909be48b812,0,0,0,0,0,1.5,1.41,1.0,1.0,2.0,1.73,2,3.5,2.45,3.5,2.45,4.0,2.65,3,1,1
efb3cf51411bd470daaff7aa2db1f26b254af236,0,0,0,0,0,1.5,1.41,1.0,1.0,2.5,2.0,3,1.0,1.0,5.5,4.24,126.0,125.1,4,0,0
edecf946b268d94590e05cd3325a50b1a39f06b2,0,0,0,0,0,1.0,1.0,1.0,1.0,4.5,4.47,1,1.0,1.0,4.0,3.46,1.5,1.41,1,0,0
7aedeae7baf697fddd54372b22f65b22d694dd58,1,1,4,4,7,7.5,7.07,1.0,1.0,1.0,1.0,0,78.0,77.69,26.0,25.51,651.0,316.29,0,1,15
159d977187c5fd14660a7e9b6f9808d2330a7445,0,0,0,0,0,5.0,3.0,2.0,1.73,1.0,1.0,0,9.5,4.24,24.0,6.86,74.0,17.09,1,0,0
aa49668008a75a595287943fe4b3529848108b27,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
e02e55d041db4e3f7a4c82780bd68fc7a712730f,0,0,0,0,0,5.5,3.16,2.0,1.73,1.0,1.0,0,39.5,8.83,16.0,5.57,592.0,34.39,0,0,0
5b23b29111037edd83f14c1935106f80617e8c94,0,1,1,0,0,4.5,4.24,1.0,1.0,3.5,2.45,5,10.0,9.54,6.0,5.92,32.0,26.46,6,1,2
c42e5b80bd6579ddcb88bdbf002ddc703b18736c,1,0,0,1,1,4.0,2.65,1.0,1.0,1.0,1.0,0,1.0,1.0,2.0,1.73,3.5,3.16,0,0,0
fafcc015e0cc23886bf59e6d83a12ea08130d2c2,1,1,4,5,10,60.5,10.95,2.0,1.73,1.5,1.41,1,158.5,17.78,213.5,61.34,18035.0,189.92,2,1,33
0393447bf3e9eaeb96fc7f2233e640ddf42b0280,0,0,0,0,0,1.0,1.0,1.0,1.0,1.5,1.41,1,1.0,1.0,2.5,2.45,15.0,10.2,2,0,0
7a02014e1b445c1eb0a997ba9708b56eecd2abf1,1,1,1,1,1,6.0,4.47,1.5,1.41,12.0,4.8,22,56.5,48.79,16.5,10.77,223988.5,1496.62,23,1,1
f418aa3e3ee76577fdfe5ea01dacc6290200659f,0,0,0,0,0,8.0,6.24,3.0,3.0,1.0,1.0,0,45.5,42.0,13.0,10.25,24.0,6.86,0,1,1
4cbfb0bb484faabb1e849e901db6b2a416135be5,1,0,0,1,7,11.0,4.58,4.0,2.65,3.5,3.46,1,4.5,2.83,9.5,9.49,717.0,661.75,1,1,4
e4575f59cb88a53d32ca5d481703574d9992480c,0,0,0,0,0,5.0,4.0,2.0,1.73,6.5,3.46,11,20.5,12.17,3.5,2.45,9.5,9.38,12,0,0
544ecd1c497099eb67da403e027af221241708b7,1,0,0,1,8,3.5,3.16,1.0,1.0,1.0,1.0,0,1.0,1.0,2.0,1.73,3.5,3.16,0,0,0
3a91b49cda4c15c835a0e4e8e06febe266712c37,1,1,1,1,1,5.5,3.16,1.0,1.0,1.0,1.0,0,23.0,6.71,8.5,6.48,400.5,28.28,0,0,0
0a8259d5a8b4387f06765f88cda64296539734e9,0,0,0,0,0,1.0,1.0,1.0,1.0,4.0,2.65,6,1.0,1.0,1.5,1.41,50.0,9.95,7,0,0
04f95ce7f2bc1d58ab149854a8a3c633956cb0dd,0,1,2,0,0,11.0,7.55,1.0,1.0,1.0,1.0,0,31.5,15.36,14.0,7.21,416.0,28.83,0,1,5
8c876225b42c9233930c4b82ba1a06af644966c0,0,0,0,0,0,1.5,1.41,1.0,1.0,13.0,8.31,20,3.5,2.45,37.5,8.6,11634.5,152.54,20,0,0
e300c1383eb06892034d7e5cf0206e1993ff1bdf,0,1,1,0,0,1.0,1.0,1.0,1.0,13.5,5.1,25,1.0,1.0,2.0,1.73,2.0,1.73,26,1,1
332eee0736b36ff1dd37358c41db26c8f4e3a188,0,1,1,0,0,26.0,12.12,1.0,1.0,19.0,6.08,36,49.5,48.58,182.5,42.43,5519.5,611.69,37,1,8
69ca9ec3af3c34ccbf36828731c68571ab22065f,0,1,3,0,0,11.5,10.58,1.0,1.0,12.0,4.8,22,84.0,82.99,38.5,37.55,2112.0,1950.5,23,1,20
40da3e5dec6fcb2758d12c9f242b3b57f49f88a2,1,0,0,1,1,26.5,14.0,3.0,2.24,16.0,13.23,18,53.0,52.85,29.5,25.69,540.5,533.69,18,1,12
b183e4f656e21a62aa2395df03a7def1c51f72f8,1,1,3,2,8,18.0,14.25,3.5,2.45,91.0,13.45,180,112.5,71.93,44.0,34.74,417.5,207.12,181,1,16
f9d9f7ff83be290a7f2d3a8843109f05de62a9fa,1,0,0,2,2,15.0,11.18,2.5,2.0,57.5,10.68,113,56.0,10.54,38.0,24.56,356.5,264.07,114,1,20
c3cbe373c1e6e0a9d6dbe69f413e372c67a42085,0,0,0,0,0,2.5,2.0,2.0,1.73,1.0,1.0,0,1.5,1.41,1.5,1.41,109.5,51.75,0,0,0
05ef5d7f4ec93701084f1623e65d7a261fbcbcdf,0,0,0,0,0,3.5,2.45,2.5,2.0,8.5,4.0,15,1.0,1.0,1.5,1.41,71.5,60.25,16,0,0
c5550720c32ec6e6977bd9db734fb924464c0eba,0,0,0,0,0,1.5,1.41,1.5,1.41,1.5,1.41,1,1.0,1.0,3.0,2.83,9.5,4.24,1,0,0
b39934b6018f89ad082cdb2c551c633e804b185f,0,0,0,0,0,7.0,3.61,1.5,1.41,46.5,9.59,91,46.5,9.59,5.5,3.16,74.0,31.42,92,0,0
962912681e51b86205f83007e7e7002ae158ce4c,0,0,0,0,0,3.0,2.83,1.5,1.41,1.0,1.0,0,1.0,1.0,12.0,4.8,165.5,25.65,0,0,0
8fa3d3d8ae85aef0d51cdbb1eff27cb219e94f4f,0,0,0,0,0,2.5,2.45,2.0,2.0,1.0,1.0,0,193.5,193.42,5.0,4.9,5.0,3.0,0,0,0
b74e57565db36fa8a443b490160d4f84dfb681a4,0,0,0,0,0,2.5,2.0,1.5,1.41,1.0,1.0,0,3.5,2.45,1.5,1.41,55.0,49.96,1,0,0
ad967ccee803fc1f45a856a2bc0bf681a6b534de,0,1,2,0,0,11.5,8.72,4.0,3.46,3.0,2.24,4,26.5,23.87,14.5,13.78,28.0,19.6,5,1,3
79c66f94cda215615734956305d743bd40a6c62e,0,0,0,0,0,1.5,1.41,1.0,1.0,1.0,1.0,0,1.0,1.0,6.0,3.32,21.5,6.48,0,0,0
4dbf2fc2785659cb7931b53a23b2fa2f69409e67,1,0,0,1,1,17.5,8.12,2.5,2.0,70.0,40.63,114,56.0,10.54,37.5,20.35,337.0,169.96,114,1,6
c4db889e0bc39c59ffd9b711391baef3aea6e2fd,0,0,0,0,0,3.5,2.45,1.5,1.41,1.0,1.0,0,1.0,1.0,12.0,4.8,178.5,95.98,0,0,0
e6e295b425f7c470d8346185951bba1ead72adfe,0,0,0,0,0,2.5,2.0,2.0,1.73,1.0,1.0,0,1.0,1.0,32.0,11.14,6.5,6.32,1,0,0
c236865c0870a7b884daa19e0fad1ff1148ca163,0,0,0,0,0,4.0,3.87,2.0,1.73,4.5,3.74,5,4.0,2.65,3.5,3.16,127.0,51.7,5,0,0
1e11c7b535d134ef9c0e6430ffb153361a9ced3f,0,0,0,0,0,2.0,1.73,1.5,1.41,1.0,1.0,0,1.0,1.0,3.5,3.46,4.0,2.65,1,0,0
c4d0ba549fe22c9dd140fef14a4c5063f8ab1f7a,0,0,0,0,0,7.5,3.74,3.5,2.45,2.0,1.73,2,1.5,1.41,3.0,2.24,50.5,19.7,2,0,0
